timestamp_utc,duration_hours,price_eur_mwh,market_date,source_file
2025-09-17T08:00:00Z,1.0,115.0,2025-09-17,MarketResult_SEM-DA_PWR-MRC-D+1_20250916100000_20250916104501.csv
2025-09-17T09:00:00Z,1.0,92.0,2025-09-17,MarketResult_SEM-DA_PWR-MRC-D+1_20250916100000_20250916104501.csv
2025-09-17T10:00:00Z,1.0,85.0,2025-09-17,MarketResult_SEM-DA_PWR-MRC-D+1_20250916100000_20250916104501.csv
2025-09-17T11:00:00Z,1.0,71.54,2025-09-17,MarketResult_SEM-DA_PWR-MRC-D+1_20250916100000_20250916104501.csv
2025-09-17T12:00:00Z,1.0,54.69,2025-09-17,MarketResult_SEM-DA_PWR-MRC-D+1_20250916100000_20250916104501.csv
2025-09-17T13:00:00Z,1.0,51.89,2025-09-17,MarketResult_SEM-DA_PWR-MRC-D+1_20250916100000_20250916104501.csv
2025-09-17T14:00:00Z,1.0,55.12,2025-09-17,MarketResult_SEM-DA_PWR-MRC-D+1_20250916100000_20250916104501.csv
2025-09-17T15:00:00Z,1.0,75.61,2025-09-17,MarketResult_SEM-DA_PWR-MRC-D+1_20250916100000_20250916104501.csv
2025-09-17T16:00:00Z,1.0,102.06,2025-09-17,MarketResult_SEM-DA_PWR-MRC-D+1_20250916100000_20250916104501.csv
2025-09-17T17:00:00Z,1.0,121.58,2025-09-17,MarketResult_SEM-DA_PWR-MRC-D+1_20250916100000_20250916104501.csv
2025-09-17T18:00:00Z,1.0,125.05,2025-09-17,MarketResult_SEM-DA_PWR-MRC-D+1_20250916100000_20250916104501.csv
2025-09-17T19:00:00Z,1.0,120.01,2025-09-17,MarketResult_SEM-DA_PWR-MRC-D+1_20250916100000_20250916104501.csv
2025-09-17T20:00:00Z,1.0,101.08,2025-09-17,MarketResult_SEM-DA_PWR-MRC-D+1_20250916100000_20250916104501.csv
2025-09-17T21:00:00Z,1.0,76.0,2025-09-17,MarketResult_SEM-DA_PWR-MRC-D+1_20250916100000_20250916104501.csv
2025-09-17T22:00:00Z,1.0,44.68,2025-09-18,MarketResult_SEM-DA_PWR-MRC-D+1_20250917100000_20250917104501.csv
2025-09-17T23:00:00Z,1.0,34.8,2025-09-18,MarketResult_SEM-DA_PWR-MRC-D+1_20250917100000_20250917104501.csv
2025-09-18T00:00:00Z,1.0,31.56,2025-09-18,MarketResult_SEM-DA_PWR-MRC-D+1_20250917100000_20250917104501.csv
2025-09-18T01:00:00Z,1.0,26.8,2025-09-18,MarketResult_SEM-DA_PWR-MRC-D+1_20250917100000_20250917104501.csv
