trial_key,scenario,scope,target_label,target_lines,site_count,sites,allocations,model,soc_min_pct,soc_max_pct,round_trip_efficiency_pct,state_of_health_pct,power_mw,nameplate_energy_mwh,usable_energy_mwh,nameplate_duration_hours,usable_duration_hours,solve_ok,error,objective,total_dispatch_down_mwh,dispatch_down_saved_mwh,affected_generator_gain_mwh,total_recovery_fraction,affected_recovery_fraction,target_recovery_fraction,target_recovery_pct,unserved_mwh,target_binding_hours,target_binding_line_hours,target_max_loading_pct,target_mean_max_loading_pct,charge_mwh,discharge_mwh,throughput_mwh,equivalent_full_cycles_nameplate,equivalent_full_cycles_usable,simultaneous_charge_discharge_hours,simultaneous_charge_discharge_mwh,average_absolute_power_mw,average_power_utilisation_pct,active_hours,idle_hours,observed_physical_soc_min_pct,observed_physical_soc_mean_pct,observed_physical_soc_max_pct,unserved_ok,benchmark_available,benchmark_success,headroom_success,success,effective_success_mode,renewable_capacity_mw,peak_load_mw,is_target_endpoint,site,site_pair
625b19ce98e959680a7ff7f6,WP2033,north-west,5041-17010-2,5041-17010-2,1,Croaghonagh,1.0,theoretical,0.0,100.0,100.0,100.0,10.0,120.0,120.0,12.0,12.0,True,,-3975045.135253422,3371.9917798208617,288.59849298188465,550.4964262349895,0.4903018662142358,0.6805287770684534,0.4903018662142358,49.03018662142358,0.0,54.0,54.0,100.0,62.73498905684791,483.3062874995147,483.3062874995147,966.6125749990294,4.027552395829289,4.027552395829289,0,0.0,5.753646279756127,57.53646279756127,100,68,0.0,29.6088517641228,100.0,True,True,False,False,False,benchmark,,,,,
503cbb3ccb43c8f1bc03a8ba,WP2033,north-west,5041-17010-2,5041-17010-2,1,Croaghonagh,1.0,theoretical,0.0,100.0,100.0,100.0,10.0,160.0,160.0,16.0,16.0,True,,-3979025.135253422,3331.9917798208617,328.59849298188465,570.4964262349895,0.5582581276830041,0.7052529621725345,0.5582581276830041,55.82581276830041,0.0,54.0,54.0,100.0,62.78131527377956,523.3062874995147,523.3062874995147,1046.6125749990294,3.270664296871967,3.270664296871967,0,0.0,6.229836755946604,62.29836755946603,108,60,0.0,36.2371377490765,100.0,True,True,False,False,False,benchmark,,,,,
f512f4f92dbc7556d9ad6373,WP2033,north-west,5041-17010-2,5041-17010-2,1,Croaghonagh,1.0,theoretical,0.0,100.0,100.0,100.0,10.0,200.0,200.0,20.0,20.0,True,,-3982980.135253422,3321.9917798208617,338.59849298188465,580.4964262349895,0.5752471930501962,0.7176150547245752,0.5752471930501962,57.52471930501962,0.0,54.0,54.0,100.0,62.82764149071121,553.3062874995147,553.3062874995147,1106.6125749990294,2.766531437497574,2.766531437497574,0,0.0,6.586979613089461,65.86979613089461,114,54,0.0,39.333893980318855,100.0,True,True,False,False,False,benchmark,,,,,
2a20755d8906913a930194eb,WP2033,north-west,5041-17010-2,5041-17010-2,1,Croaghonagh,1.0,theoretical,0.0,100.0,100.0,100.0,10.0,230.0,230.0,23.0,23.0,True,,-3984180.135253422,3321.9917798208617,338.59849298188465,580.4964262349895,0.5752471930501962,0.7176150547245752,0.5752471930501962,57.52471930501962,0.0,54.0,54.0,100.0,62.89713081610867,553.3062874995147,553.3062874995147,1106.6125749990294,2.405679510867455,2.405679510867455,0,0.0,6.586979613089461,65.86979613089461,113,55,0.0,39.77123414206806,100.0,True,True,False,False,False,benchmark,,,,,
ab570629250b4305a673e195,WP2033,north-west,5041-17010-2,5041-17010-2,1,Croaghonagh,1.0,theoretical,0.0,100.0,100.0,100.0,10.0,240.0,240.0,24.0,24.0,True,,-3984580.135253422,3321.9917798208617,338.59849298188465,580.4964262349895,0.5752471930501962,0.7176150547245752,0.5752471930501962,57.52471930501962,0.0,54.0,54.0,100.0,62.9202939245745,553.3062874995147,553.3062874995147,1106.6125749990294,2.305442864581311,2.305442864581311,0,0.0,6.586979613089461,65.86979613089461,114,54,0.0,40.30209021000253,100.0,True,True,False,False,False,benchmark,,,,,
650711ddf879122828a44c03,WP2033,north-west,5041-17010-2,5041-17010-2,1,Croaghonagh,1.0,theoretical,0.0,100.0,100.0,100.0,10.0,340.0,340.0,34.0,34.0,True,,-3988543.366079544,3321.9917798208617,338.59849298188465,580.4964262349895,0.5752471930501962,0.7176150547245752,0.5752471930501962,57.52471930501962,0.0,54.0,54.0,100.0,63.15192500923275,626.8446352546642,626.8446352546642,1253.6892705093285,1.843660691925483,1.843660691925483,0,0.0,7.462436133984098,74.62436133984099,129,39,0.0,43.54079162537781,100.0,True,True,False,False,False,benchmark,,,,,
39fba945439fb3bd7046c198,WP2033,north-west,5041-17010-2,5041-17010-2,1,Croaghonagh,1.0,theoretical,0.0,100.0,100.0,100.0,10.0,460.0,460.0,46.0,46.0,True,,-3989193.601343216,3321.9917798208617,338.59849298188465,580.4964262349895,0.5752471930501962,0.7176150547245752,0.5752471930501962,57.52471930501962,0.0,54.0,54.0,100.0,63.19005531288016,643.3062874995147,643.3062874995147,1286.6125749990294,1.3984919293467712,1.3984919293467712,0,0.0,7.658408184518032,76.58408184518032,131,37,0.0,34.424738690262885,77.49166353148924,True,True,False,False,False,benchmark,,,,,
c003c59b309dad774064ec60,WP2033,north-west,5041-17010-2,5041-17010-2,1,Croaghonagh,1.0,theoretical,0.0,100.0,100.0,100.0,10.0,570.0,570.0,57.0,57.0,True,,-3989193.601343216,3321.9917798208617,338.59849298188465,580.4964262349895,0.5752471930501962,0.7176150547245752,0.5752471930501962,57.52471930501962,0.0,54.0,54.0,100.0,63.19005531288016,643.3062874995147,643.3062874995147,1286.6125749990294,1.1286075219289733,1.1286075219289733,0,0.0,7.658408184518032,76.58408184518032,131,37,0.0,27.78136806582619,62.53713197278079,True,True,False,False,False,benchmark,,,,,
064605e2f2d78e20fa50a317,WP2033,north-west,5041-17010-2,5041-17010-2,1,Croaghonagh,1.0,theoretical,0.0,100.0,100.0,100.0,10.0,680.0,680.0,68.0,68.0,True,,-3989193.601343216,3321.9917798208617,338.59849298188465,580.4964262349895,0.5752471930501962,0.7176150547245752,0.5752471930501962,57.52471930501962,0.0,54.0,54.0,100.0,63.19005531288016,643.3062874995147,643.3062874995147,1286.6125749990294,0.9460386580875216,0.9460386580875216,0,0.0,7.658408184518032,76.58408184518032,131,37,0.0,23.287323231648426,52.420831212478014,True,True,False,False,False,benchmark,,,,,
8dffd85e954d86d2571f9ef2,WP2033,north-west,5041-17010-2,5041-17010-2,1,Croaghonagh,1.0,theoretical,0.0,100.0,100.0,100.0,10.0,850.0,850.0,85.0,85.0,True,,-3989193.601343216,3321.9917798208617,338.59849298188465,580.4964262349895,0.5752471930501962,0.7176150547245752,0.5752471930501962,57.52471930501962,0.0,54.0,54.0,100.0,63.19005531288016,643.3062874995147,643.3062874995147,1286.6125749990294,0.7568309264700174,0.7568309264700174,0,0.0,7.658408184518032,76.58408184518032,131,37,0.0,18.629858585318736,41.93666496998241,True,True,False,False,False,benchmark,,,,,
